"date","acn_volume","adbe_volume","amd_volume","crm_volume","ibm_volume","intc_volume","intu_volume","nflx_volume","sony_volume","txn_volume"
"2014-02-25","2189700","3566400","9173500","4895500","4081806","21539100","1527300","18700500","1950800","5303900"
"2014-02-26","1987600","3066500","13211700","7285700","3912772","19820200","1233100","15010100","1757000","4532100"
"2014-02-27","2108000","4724500","18218000","9345800","4003879","20863900","1289500","10304700","3096100","4343500"
"2014-02-28","2420000","5728600","14643200","18892500","4882623","23482700","2318100","15751400","2202400","5772900"
"2014-03-03","1970600","3395000","19555800","9303400","4131805","25728500","1622300","13528200","1822800","4679400"
"2014-03-04","2217800","5425500","10516100","7927200","4950718","23661200","3059900","12387900","1457200","5112200"
"2014-03-05","1793900","3070100","10740200","5464400","3645519","21036200","1884900","10868900","1002400","5094800"
"2014-03-06","1976200","3059200","10713000","3958800","3992896","22371700","1297800","11809000","1602500","4803100"
"2014-03-07","1951800","2500300","55435800","11239300","4307219","25373400","2778000","11573800","1523400","3872400"
"2014-03-10","1520800","3032800","42135800","6012000","4802395","24908100","2189000","15439200","1606800","3370300"
"2014-03-11","1687300","3345000","34951400","9907300","4424057","26656800","1682700","10448200","1681200","4978200"
"2014-03-12","2643300","2433600","14700500","5573400","5055318","21244800","2117900","12134500","1514500","9523400"
"2014-03-13","2702000","2870900","19803000","9256600","5139207","26243300","1558500","11390400","2433200","9890400"
"2014-03-14","2048800","3006600","18161500","6782900","5742854","21807200","1308800","14989100","3085500","10047300"
"2014-03-17","2286600","3932400","20004100","6285200","5165253","18525800","1184900","10695300","1202100","5894500"
"2014-03-18","2181100","11438500","15273700","6019300","4143520","26344000","1157300","14688100","1939600","4093400"
"2014-03-19","1984500","7683100","28516900","4918600","4522799","34229400","1168700","10531500","3527100","5830900"
"2014-03-20","1657300","5280200","23600600","4708400","5295480","37009100","841200","14494900","3192000","7694600"
"2014-03-21","4799100","5477200","23871200","10227600","13111819","56861900","2257100","26770800","4009700","21693300"
"2014-03-24","2998500","5905700","20669500","6299000","6002471","36950600","1623700","42483700","2850400","6884000"
"2014-03-25","2875900","4245500","14517000","7581100","11414684","32317400","1366300","30356900","3383100","6606500"
"2014-03-26","3972700","4714000","14799700","6485400","7166878","26442800","1630300","27152300","2317300","6824900"
"2014-03-27","14814900","5556700","24532000","6206100","7079014","27201100","1893100","28672000","2873600","4935700"
"2014-03-28","7108500","4019800","13189200","5109500","5433342","22884500","960200","24699500","2966100","4329500"
"2014-03-31","4318100","3213900","15386000","6520600","8930016","29336300","1942300","22125600","2988700","4650500"
"2014-04-01","3877400","3398400","18778800","5356600","5642229","23778700","2108200","21338800","2230000","6467800"
"2014-04-02","3091800","2587000","14839500","4799700","5150609","22464700","1543100","24194100","1442500","5153900"
"2014-04-03","3588500","6984500","16802300","6053200","4279291","38581300","2007300","21983500","1856300","2626800"
"2014-04-04","4121300","6157100","23427000","6496700","6370035","47918000","2219200","34958000","1378600","7418800"
"2014-04-07","4568100","6271100","24874600","6017700","7050563","49813500","2731900","37351300","1821900","7278000"
"2014-04-08","3772600","6710000","17339100","8810300","5360750","56699500","2374800","25761400","1796300","6590100"
"2014-04-09","3470700","6427400","11270300","7376700","5732185","34481800","1337400","20511400","1143700","4638900"
"2014-04-10","3518400","5648500","21364300","10912100","8805123","40478200","1791500","24871000","2571800","8497300"
"2014-04-11","4761900","5930700","34428800","6425100","5057410","36121100","2290400","30146200","1265900","8361500"
"2014-04-14","3672900","3234000","22735100","4860500","5680931","26957900","1934100","17994200","1077000","5175100"
"2014-04-15","3333400","3598600","21754300","6137700","5597460","45074400","1999700","30799300","1313400","6506100"
"2014-04-16","3771500","3370600","18173300","4516800","8919556","59033600","1100600","16114700","1027100","8908100"
"2014-04-17","4428100","3745800","32048100","3817000","11767082","38108500","1463300","32116000","961800","6542500"
"2014-04-21","2423900","2077300","102651500","3009500","5669006","20398600","1802800","47892600","1293700","3000900"
"2014-04-22","2187800","3854900","52806800","4662900","4057016","29601600","2162000","64702400","1474800","4981400"
"2014-04-23","2014000","2863700","29136300","4229200","4954274","25574300","1151000","40285000","724400","5865900"
"2014-04-24","3378900","3961200","27532800","6003000","4609827","25432800","1488200","30639000","2632500","13421500"
"2014-04-25","2666600","4288500","37810200","5321300","4049066","33614400","3736600","33071500","1178800","12403800"
"2014-04-28","3553000","4375800","31737100","17648300","5897662","33472800","2138800","47123300","1437900","13496500"
"2014-04-29","2315900","3531600","14582900","10347900","4839110","22146000","1823600","23132900","993700","7783900"
"2014-04-30","3446600","3722100","18419200","6857500","4400313","25863900","1549400","23618700","1479100","9909700"
"2014-05-01","2387100","2839300","37807300","6405200","3843004","19755200","1356600","37001300","3842300","9211400"
"2014-05-02","1797700","2365300","14479700","6515700","3190195","24235200","902200","26194700","1376600","6002400"
"2014-05-05","1913100","2070200","9015400","7025800","2324317","20738900","958000","20330800","751900","3970900"
"2014-05-06","2188900","3913200","17929300","6947000","3335380","21818000","901200","22722700","1203700","4431200"
"2014-05-07","3421800","7061100","22374700","9039300","3996766","24692800","1134100","25680900","1363300","4491500"
"2014-05-08","2607600","3824900","14550200","6499300","2543767","24166900","1266500","21168700","2930900","6113600"
"2014-05-09","1801200","3607800","15982900","5307000","2365634","20324400","880900","17968300","1476300","5549800"
"2014-05-12","2835500","2863600","14785500","6558300","3951160","20607800","1233700","21395500","1168100","6529000"
"2014-05-13","1380800","2938400","11224000","5321200","2329024","20525000","947100","20832000","2073000","8041500"
"2014-05-14","1705800","2497800","10349600","3277300","5493069","17811900","987700","19891900","7187200","6239800"
"2014-05-15","2790200","5699200","18000900","4762400","4395501","31752700","1623900","23370200","3817900","8456000"
"2014-05-16","2575100","3651200","17166600","4646100","4131177","30017200","2064700","19072200","1735400","6593500"
"2014-05-19","1727600","2817600","18171000","4816200","3421152","22679600","2274300","25393200","3745800","4692100"
"2014-05-20","1797200","1865300","15647500","10653800","3165719","22292600","2863000","28828100","3188000","4440100"
"2014-05-21","1578200","1414100","13369500","20536600","3125448","18721300","3935200","39939900","1422600","3993300"
"2014-05-22","1309200","1814700","11903100","13735500","2320028","15926500","1975300","33222700","2276000","4279700"
"2014-05-23","1199800","2281900","9831100","6646200","2680793","17172200","1777800","22122100","2543800","3864500"
"2014-05-27","1830600","2150600","6922800","5931300","5014315","27271900","1336800","26735100","2469500","4594900"
"2014-05-28","1943100","2198400","12293800","5945800","3892794","27150100","1493600","19873700","3608800","3976400"
"2014-05-29","1320800","2061000","8876700","6813000","2886855","20638900","1484600","22844500","2850500","2975300"
"2014-05-30","2477600","2444300","10030600","9683400","4833043","43641000","1562200","29248800","2388200","4576100"
"2014-06-02","1578100","1427700","10859500","4070400","3347723","20264900","675100","20480600","1249700","3379700"
"2014-06-03","2280400","3010200","10858800","5793700","2632887","33256300","1267800","17133200","2014600","3955200"
"2014-06-04","4563600","2675600","13286000","4712800","2486133","21612500","949400","17432800","1534900","3497700"
"2014-06-05","2313400","2041900","13723800","5410000","2983401","26546200","1623400","18930800","625200","4038200"
"2014-06-06","2429000","3623500","8466000","3153900","3448348","34795600","1399500","15730400","1700100","2965800"
"2014-06-09","2093000","1339800","7597200","3931400","2853906","39933000","1235700","16678900","1755900","4376700"
"2014-06-10","1889300","1558800","28322100","6589800","4346025","34256900","1284700","22920100","2718700","2697000"
"2014-06-11","2402300","1607900","20596200","4151400","4248538","27747700","1262000","13745900","3253600","3333300"
"2014-06-12","1928700","1940100","26709500","3626800","4628864","31211400","1375600","15803200","3327200","5782600"
"2014-06-13","1625000","2981100","17734600","5127700","2901186","122194300","1006400","15778700","2509000","4763500"
"2014-06-16","1807000","4370400","26192800","6994100","3719785","36407800","1274900","12506200","2630700","4473200"
"2014-06-17","1735500","6654100","19445000","13418900","2574101","28440600","1394400","28996100","3089400","3845300"
"2014-06-18","2702500","11376700","14702400","6043400","4112663","34412300","1358900","18786600","2362100","3973100"
"2014-06-19","2352300","4413400","10880500","4735800","3714451","27166600","1082400","17308200","3190200","5185400"
"2014-06-20","4154500","3904500","54721600","5955600","11178393","39826400","1868800","13222300","4126600","8463900"
"2014-06-23","2964000","2354200","49634100","3897100","3380358","26528900","1000100","10672900","2989400","3002500"
"2014-06-24","2795800","2948600","20402400","7784300","4053668","53397600","1769500","20367200","3878000","3732800"
"2014-06-25","3735900","2218800","13844700","3233100","2889889","44293300","1158700","15752100","1736900","3645000"
"2014-06-26","7405900","2075300","21640500","3048800","3408391","26722300","1276600","14237300","1422200","3533000"
"2014-06-27","4008700","7315500","16034600","3288100","4785973","30776300","1758100","15587600","2376800","4105900"
"2014-06-30","3472900","2771300","25850200","5393200","4418095","21558400","1516700","10588900","2426200","3109800"
"2014-07-01","2141600","4718400","29412600","5288500","6948683","28240000","1360800","37995300","5101500","4714500"
"2014-07-02","2400500","2682100","20486500","3621800","5327278","16831200","926700","17309600","3097800","2825500"
"2014-07-03","1042900","1396100","22521700","2415000","2533830","20437600","1036200","11359600","1294600","1689500"
"2014-07-07","2083500","1768300","21165500","4332400","3094800","22233400","1393600","18296600","1278500","2912700"
"2014-07-08","1815600","2789000","41685800","9256400","3279315","37608700","1594000","26182800","1494200","4789800"
"2014-07-09","2884000","1749500","18462200","4227400","3461842","28302400","922600","21011200","871100","4378200"
"2014-07-10","2965000","1853200","39245000","4437400","3323979","32455100","1078100","24388700","1592200","4907400"
"2014-07-11","2586700","1930600","22425600","2521500","2513015","20045000","1044700","14219100","1072500","4231400"
"2014-07-14","2595800","1862500","73046000","3004800","4708151","24244600","933000","17433500","1087400","5171500"
"2014-07-15","3195000","2752700","156113700","4646700","5088476","61006100","1128900","13505800","1477600","5461600"
"2014-07-16","3423500","1512600","61848100","2537400","8171980","135834600","968900","13438600","2187500","4894500"
"2014-07-17","2107700","2032400","51309800","4800100","9280426","70591100","1191000","13266400","3304700","5321300"
"2014-07-18","2818900","2856900","137577700","3597800","8542054","46528800","1108100","11760700","3381600","5178800"
"2014-07-21","1985800","1906100","34219100","2662700","4345502","32097200","1107700","34671000","1715800","7681800"
"2014-07-22","2105700","1769500","34004800","2991500","5076238","42915100","993600","57174600","2409500","8210500"
"2014-07-23","2483700","1873800","31748200","3209400","3749073","26077000","829500","17267600","2270900","12255400"
"2014-07-24","2065600","2414100","27967600","3122800","3778884","33180400","1354500","18621400","3617100","9868300"
"2014-07-25","1487600","1996700","31793700","4911200","3531714","31614000","513500","11610200","2178000","9472100"
"2014-07-28","1799200","1721800","31443400","4017700","3391550","30972200","530100","11960900","1725600","11324800"
